ndc,count,drug,gsn
52015008001.0,159.0,Fidaxomicin,067471
47781035703.0,30.0,Buprenorphine-Naloxone Film (8mg-2mg),066636
58160096412.0,11.0,Rabies Vaccine,036447
228257111.0,58.0,Indapamide,008224
49348095004.0,42.0,Hemorrhoidal Suppository,021729
64980050924.0,69.0,Dexamethasone Oral Soln (0.1mg/1mL),006780
43598016530.0,113.0,OLANZapine,027959
68462012801.0,142.0,Zonisamide,053367
63739001310.0,56.0,Carbidopa-Levodopa (25-250),002539
49884067314.0,28.0,Cabergoline,025738
781214501.0,164.0,Ampicillin,008942
703409401.0,208.0,Palonosetron,052943
78064930.0,25.0,IMatinib Mesylate,052711
57894050220.0,15.0,Daratumumab,075164
66993006027.0,30.0,Atovaquone-Proguanil (250mg-100mg),045855
78206011801.0,104.0,Betamethasone Na. Phos/Acet,006758
41167000609.0,35.0,doxylamine succinate,003707
3377412.0,15.0,INV-Nivolumab,073249
55150016205.0,14.0,Lidocaine 1% (For PICC/Midline Insertions),060675
78066815.0,9.0,trametinib,071037
25021020405.0,2.0,vinORELBine (Navelbine),061539
55111068507.0,16.0,Zoledronic Acid,051991
50111032501.0,33.0,Bethanechol,004741
25021012250.0,20.0,CefePIME,024095
17478051002.0,12.0,Physostigmine Salicylate,004752
58016030000.0,95.0,Acebutolol,005145
677059802.0,95.0,Doxycycline Hyclate,009219
78032306.0,66.0,Rivastigmine,040155
13530117.0,88.0,Rifabutin,018766
469012599.0,19.0,enzalutamide,069918
10019069102.0,41.0,CefTAZidime,009171
32122401.0,35.0,Creon,065330
781627043.0,31.0,Oxcarbazepine,033724
527172874.0,5.0,Cocaine 4% Soln,007481
63304065325.0,34.0,Oxcarbazepine,033724
58768010002.0,17.0,Voltaren,016008
70594005603.0,4.0,Vancomycin,081378
17478029111.0,9.0,Cromolyn,044694
59148001971.0,75.0,ARIPiprazole Extended Release,070670
74173214.0,52.0,Propafenone HCl,019751
4004401.0,1.0,levorphanol tartrate,004228
703205603.0,39.0,Cisatracurium Besylate,024614
13668008030.0,22.0,Montelukast,037003
93312701.0,115.0,Disopyramide Phosphate,000239
25274234.0,59.0,Disopyramide CR,000242
677117401.0,34.0,Sulindac,008366
60687032201.0,7.0,Ranitidine,011673
78051105.0,36.0,Tegretol XR,016773
51991090001.0,169.0,Clobazam,017026
76075010101.0,40.0,Carfilzomib,069603
143978610.0,104.0,Enalaprilat,000383
71015723.0,81.0,Atorvastatin,029969
59762100101.0,176.0,Sirolimus,066260
11917007559.0,82.0,Vitamin E,048770
51672413001.0,91.0,LamoTRIgine,017872
187430202.0,88.0,Nitroprusside Sodium,019652
78071656.0,1.0,capmatinib,081015
7420101.0,5.0,Topotecan,026807
76310002201.0,19.0,Aldesleukin,016805
781232268.0,8.0,Aprepitant,051911
43598069858.0,12.0,Carboprost Tromethamine,079972
63323071313.0,70.0,Linezolid,045134
169517401.0,1.0,Estradiol-Norethindrone Acet,040888
24208027715.0,42.0,Muro 128,007739
13845120202.0,6.0,CycloSERINE,009319
24208048510.0,44.0,Dorzolamide 2% Ophth. Soln.,023513
61958080101.0,75.0,Ambrisentan,062792
88120806.0,6.0,Dolasetron Mesylate I.V.,050268
6306901.0,29.0,Pifeltro,078887
54868479600.0,18.0,Methotrexate Sodium,008798
67286005308.0,24.0,Busulfan,041626
574024201.0,41.0,Repaglinide,038908
42571026575.0,24.0,Nitroprusside Sodium,019652
143974610.0,10.0,Terbutaline Sulfate,054007
168001531.0,18.0,Hydrocortisone Cream 1%,007544
496074804.0,9.0,Pramoxine,007423
63323001211.0,33.0,Oxytocin,003283
64406000801.0,4.0,Natalizumab,058384
58177030104.0,7.0,Ketorolac TroMETHamine,016404
781722764.0,61.0,Buprenorphine-Naloxone Film (4mg-1mg),070259
93408563.0,77.0,Tobramycin Inhalation Soln,037042
65162091446.0,60.0,Tobramycin Inhalation Soln,037042
187355510.0,28.0,Flucytosine,009543
187355410.0,60.0,Flucytosine,009542
24338013213.0,49.0,Erythromycin Ethylsuccinate Suspension,021205
69022801.0,9.0,Dalteparin,041434
904699104.0,49.0,Pregabalin,057799
115521116.0,6.0,colestipoL,022344
76478050120.0,35.0,PENTObarbital Sodium,003623
9752903.0,1.0,Irinotecan,062174
63717087716.0,34.0,Chlorpheniramine-Hydrocodone,070644
59627000103.0,25.0,Avonex Administration Pack,049812
172717149.0,65.0,Cimetidine,011667
904125061.0,59.0,Salsalate,004438
13533064520.0,65.0,Gamunex,053134
54317763.0,25.0,Dexamethasone Oral Soln (0.1mg/1mL),006781
173039442.0,12.0,Cefuroxime Axetil,009137
62161000538.0,9.0,Busulfan,041626
536108691.0,102.0,Artificial Tear Ointment,063178
64081015.0,5.0,Becaplermin Gel 0.01%,037223
88115330.0,43.0,Copaxone,030788
69918050105.0,87.0,Desmopressin Nasal,031610
52769025105.0,33.0,Albumin 25% (12.5g / 50mL),006329
59730420301.0,14.0,Hepatitis B Immune Globulin (Nabi-HB),009668
338000404.0,26.0,Sterile Water For Irrigation,009825
39822105505.0,95.0,Amphotericin B,009525
7447120.0,105.0,Tranylcypromine Sulfate,046264
31722093502.0,5.0,Albendazole,019283
70121160507.0,14.0,Isoproterenol,004944
63323013210.0,51.0,Mitoxantrone,036985
76329334001.0,46.0,Atropine Sulfate,004817
30698014301.0,15.0,Calcitriol,002184
67544024715.0,4.0,Lipitor,029969
59676096001.0,62.0,Liposomal DOXOrubicin (Doxil),024447
9006412.0,36.0,MedroxyPROGESTERone Acetate,003272
55289012130.0,36.0,MedroxyPROGESTERone Acetate,003272
65074112.0,40.0,Tetracaine 0.5% Ophth Soln,007861
68682001227.0,119.0,Ethacrynate Sodium,008200
36000004824.0,73.0,LevoFLOXacin,046770
76388088025.0,1.0,Thioguanine,008808
74024302.0,6.0,Humira,077469
338004803.0,4.0,0.9% Sodium Chloride,009827
591219045.0,81.0,Neomycin/Polymyxin B Sulfate,009832
87060942.0,16.0,Fosinopril,016018
16729002210.0,16.0,Pioglitazone,042945
42858080201.0,95.0,Morphine SR (MS Contin),004096
50242006201.0,18.0,*NF* Erlotinib,058376
409427902.0,67.0,Lidocaine 1%,003404
54317644.0,39.0,Dexamethasone,006782
182504749.0,5.0,triam,002599
378672705.0,108.0,Zonisamide,045100
24357070115.0,6.0,lidocaine,040262
386000103.0,2.0,Ethyl Chloride,062629
517501901.0,258.0,Sodium Thiosulfate,002552
781103410.0,30.0,Trifluoperazine HCl,003854
51079057420.0,90.0,Trifluoperazine HCl,003854
50458032001.0,250.0,Risperidone,021155
68012030930.0,1.0,Budesonide,070506
781107101.0,127.0,Methazolamide,008169
50222026006.0,157.0,Calcipotriene 0.005% Cream,021134
93819201.0,35.0,Cimetidine,011666
16571020310.0,65.0,Diclofenac Sodium DR,008372
51079058620.0,24.0,Thiothixene,003995
51079097820.0,69.0,Carbidopa-Levodopa CR (25-100),019563
121475210.0,11.0,Ranitidine (Liquid),011672
68084024101.0,111.0,Midodrine,017117
57664039288.0,47.0,Venlafaxine,046398
555901858.0,24.0,norgestimate-ethinyl estradiol,016963
641607025.0,126.0,Morphine Sulfate,004076
517077010.0,284.0,Torsemide,066298
55150012150.0,7.0,Piperacillin-Tazobactam,021187
67877063633.0,8.0,Tolvaptan,065228
54014120.0,50.0,Acarbose,020242
409904202.0,8.0,Bupivacaine 0.25%-Epinephrine,052187
703424601.0,2.0,CARBOplatin,038450
19132302.0,16.0,Ioversol (Optiray 320),013051
54485906.0,37.0,Triazolam,003694
60687035601.0,45.0,Benztropine Mesylate,004589
67066000501.0,7.0,Secretin,059313
52544047108.0,14.0,Estraderm,003202
83232062.0,6.0,Estraderm,003203
91334201.0,32.0,PARCOPA,057988
49702022248.0,44.0,Abacavir Sulfate,040965
42023011801.0,22.0,Trimethobenzamide,004688
63323028620.0,7.0,Ropivacaine 0.2%,028221
3218713.0,3.0,Abatacept,060226
52544049401.0,86.0,Loxapine Succinate,003983
16571042103.0,31.0,anastrozole,024515
9540001.0,11.0,Nicotrol,036857
70010005140.0,20.0,ValGANCIclovir,064506
121085416.0,24.0,Sulfameth/Trimethoprim Suspension,009394
78077735.0,212.0,Sacubitril-Valsartan (49mg-51mg),074409
62559015901.0,57.0,Fluvoxamine Maleate,046209
63459060010.0,72.0,Arsenic Trioxide,046942
904506260.0,16.0,Calcium Citrate,001380
23031304.0,10.0,Sulfacetamide-Prednisolone Ophth. Oint.,007911
472153304.0,10.0,Selenium Sulfide,006209
49999074704.0,65.0,Selenium Sulfide,006209
65974016302.0,18.0,Sodium Tetradecyl Sulfate 3%,024180
63481020516.0,5.0,Amantadine Syrup,004576
173099156.0,41.0,Acyclovir,009630
24159601.0,88.0,Primaquine Phosphate,009577
173067502.0,41.0,Malarone,045855
121053107.0,91.0,PHENObarbital,003586
32192482.0,35.0,Mesalamine Enema,004444
23155058201.0,7.0,Desipramine,046104
51660078401.0,48.0,PHENObarbital,003589
55390056605.0,61.0,Diltiazem,016424
50268043015.0,34.0,Indomethacin,008336
11917003010.0,85.0,Benzocaine-Menthol (Sore Throat Lozenge),061709
143176401.0,123.0,Trihexyphenidyl,004581
55390006002.0,14.0,Dexrazoxane,023699
66479013619.0,2.0,Methotrexate Sodium,051610
68084061221.0,39.0,Casodex,024153
65293001503.0,4.0,Oritavancin *NF*,072732
574024001.0,40.0,Repaglinide,038906
472022063.0,48.0,Clotrimazole 1% Vaginal Cream,006999
781143613.0,40.0,Fluphenazine,003823
574052174.0,3.0,Charcoal Aqueous (Activated),057764
24208054505.0,57.0,Levobunolol 0.25%,012076
63323018730.0,17.0,Sodium Chloride 23.4%,001220
168003346.0,3.0,Betamethasone Valerate 0.1% Ointment,007573
574410310.0,44.0,Neomycin-Polymyxin-HC Otic Susp,048559
66591080030.0,16.0,Vitamin E,002219
75001600.0,114.0,Desmopressin Acetate,019596
51672201802.0,28.0,Hydrocortisone Oint 1%,007547
78011022.0,22.0,CycloSPORINE (Sandimmune),011684
641604125.0,31.0,Ketorolac,039499
62037069930.0,32.0,Diltiazem Extended-Release,024539
24208078055.0,8.0,Neomycin-Polymyxin-Bacitracin Ophth. Oint,048544
591321630.0,18.0,Testosterone Gel 1%,045215
52565001259.0,11.0,Fluocinolone Acetonide 0.01% Solution,007612
68059701.0,58.0,Rifampin,013645
71374066.0,336.0,Phenytoin Sodium Extended,004522
386000802.0,12.0,Ethyl Chloride 100% Spray,058279
168026650.0,2.0,Betamethasone Dipro 0.05% Augmented Gel,016429
10019012001.0,9.0,Esmolol,005148
51552005106.0,22.0,Acetic Acid 3% (For Topical Irrigation),063605
68180055809.0,98.0,Quinapril,018773
70121116801.0,6.0,Triamcinolone Acetonide Inj,006795
47781030403.0,30.0,rivastigmine,062870
115351101.0,68.0,Pyridostigmine Bromide,004764
50242006101.0,89.0,Bevacizumab (Avastin),053713
59148004013.0,15.0,brexpiprazole,074448
409080101.0,33.0,Pentostatin,016510
61748004416.0,63.0,Aminocaproic Acid 25% Oral Rinse,006503
4082205.0,29.0,OSELTAMivir,067561
87667217.0,4.0,Didanosine EC,046741
52565003115.0,17.0,Fluocinolone Acetonide 0.01% Cream,007608
55150025110.0,14.0,Lidocaine 1%,003404
55150011210.0,42.0,Ampicillin Sodium,008937
24208045725.0,36.0,diclofenac sodium,016008
54868095101.0,7.0,fluorouracil,007502
487960101.0,32.0,budesonide,046525
50474047066.0,115.0,BRIVAracetam,075599
50474087015.0,10.0,BRIVAracetam,075593
55150017301.0,9.0,Sumatriptan Succinate,019193
9000402.0,169.0,Mirapex,031782
24208083060.0,24.0,Neomycin/Polymyxin/Dexameth Ophth Susp.,048547
17478026312.0,2.0,Proparacaine HCl 0.5% Opth.,007859
456261390.0,123.0,Diltiazem Extended-Release,024537
85031402.0,23.0,Boceprevir,067394
65293000310.0,27.0,Cangrelor,074329
63323035120.0,24.0,RifAMPin,013645
536009185.0,2.0,Aluminum Hydroxide Suspension,002743
25021081230.0,26.0,Acetylcysteine (IV),024398
52544007730.0,76.0,Testosterone 4 mg Patch,021606
23155026141.0,18.0,Carmustine,008782
63323013610.0,49.0,Bleomycin,008823
115211101.0,12.0,demeclocycline,009213
703468501.0,35.0,Mitoxantrone,036985
61748004511.0,51.0,Aminocaproic Acid,006504
46087293.0,87.0,Estrogens Conjugated,007013
93068801.0,17.0,LamoTRIgine,021935
173041300.0,32.0,CeftazIDIME,015539
68084040121.0,72.0,AcetaZOLamide S.R.,008164
16729010811.0,6.0,Mitomycin,008820
89141045602.0,57.0,Gelclair,050270
25021023320.0,67.0,OXALIplatin Desensitization,059163
590032435.0,34.0,*NF* Warfarin,023446
63824017663.0,4.0,Dextromethorphan ,004630
378037201.0,16.0,Cimetidine,011667
18860067870.0,126.0,Cromolyn,025061
51672129302.0,6.0,Clobetasol Propionate 0.05% Soln,015349
45802036335.0,2.0,Tretinoin 0.25% Gel,005798
574230115.0,3.0,Tretinoin 0.025% Gel,005797
50633012011.0,14.0,Digoxin Immune Fab,049773
68382030930.0,37.0,Nitroglycerin Patch,000468
555021110.0,41.0,norethindrone,003274
88250033.0,208.0,Apidra SoloStar,059985
339565712.0,16.0,Isosorbide Dinitrate,000517
60505079404.0,74.0,Enoxaparin (Treatment),027994
68084020401.0,33.0,Minoxidil,000300
68188093590.0,14.0,lindane,007650
60793001108.0,31.0,Cromolyn Sodium,011686
68462010130.0,12.0,Fluconazole,013725
16571060096.0,38.0,cromolyn,025061
68094000462.0,1.0,cetirizine,065685
59310030240.0,4.0,beclomethasone dipropionate,077643
65162089374.0,25.0,ARIPiprazole,058594
25021015899.0,40.0,Vancomycin,009329
64116012101.0,8.0,pirfenidone,070889
50268062715.0,4.0,Oxybutynin XL   (*NF*) ,041046
16729031801.0,7.0,Oxybutynin XL   (*NF*) ,041047
67386031201.0,54.0,Clobazam,020647
536222075.0,27.0,Simethicone,002815
13533070310.0,1.0,Alpha-1 proteinase inhib (Human),011700
61990013002.0,35.0,Piperacillin-Tazobactam,021187
70069001325.0,13.0,Glycopyrrolate (CVICU Reversal Protocol),004886
54868422900.0,33.0,atorvastatin 40 mg capsule,029969
64980013501.0,19.0,Dipyridamole,041700
555028602.0,14.0,Dipyridamole,041700
17314960001.0,28.0,Liposomal DOXOrubicin (Doxil),024447
44567010310.0,29.0,Ampicillin Sodium,008935
25021011387.0,43.0,Fluconazole,015331
591534701.0,9.0,Probenecid,008236
63861102501.0,5.0,Autologous 20% Serum Tears,040375
23155021631.0,6.0,Cidofovir,027204
517092008.0,15.0,Busulfan,063053
173073001.0,4.0,BuPROPion ,053006
555063509.0,27.0,Danazol,006601
55390010110.0,22.0,Terbutaline Sulfate,054007
409311831.0,13.0,Ascorbic Acid,002118
54458087110.0,90.0,Lovastatin,006460
61553030772.0,23.0,PHENYLEPHrine,063864
168002738.0,24.0,Neomycin-Polymyxin-Bacitracin,007958
338032201.0,13.0,Thrombin,063588
13111421.0,174.0,Tranexamic Acid,068183
944305302.0,89.0,Factor 8 recombinant,063072
51079090220.0,87.0,Loxapine Succinate,003982
11980002205.0,31.0,Sulfacetamide-Prednisolone Ophth. Susp.,007914
78038725.0,21.0,Zoledronic Acid,051991
61755002501.0,3.0,INV-Imdevimab (REGN10987),081703
61755002400.0,3.0,INV-Casirivimab (REGN10933),081701
52817036410.0,2.0,Triamterene,008226
59762314001.0,9.0,azithromycin,018544
50419059505.0,17.0,Sargramostim,029260
74909461.0,17.0,Fentanyl PCA,041385
85138101.0,16.0,Temozolomide,064929
121065304.0,29.0,Fluphenazine,003822
781165501.0,40.0,Penicillin V Potassium,008880
904679104.0,9.0,Modafinil,025848
60432021208.0,142.0,prednisoLONE,047282
55111067902.0,9.0,Fondaparinux,058354
904601946.0,28.0,bicalutamide,024153
143970201.0,8.0,Irinotecan,062173
63323019355.0,7.0,Irinotecan,062174
13668015590.0,39.0,Esomeprazole,047526
59572030250.0,22.0,Melphalan,008773
93874101.0,54.0,Mexiletine,000269
781910995.0,13.0,Oxacillin,008908
54092051302.0,10.0,guanFACINE,065570
187099395.0,91.0,Acyclovir Ointment 5%,007670
49643013801.0,21.0,Candida Albicans,057921
59148001871.0,20.0,ARIPiprazole Extended Release,070669
8092681.0,19.0,Sonata,042994
187093801.0,51.0,Tasmar,035580
78048535.0,169.0,Aliskiren,062289
46074905.0,33.0,Estrogens Conjugated,003210
781103213.0,47.0,Trifluoperazine HCl,003853
62756052940.0,25.0,Desmopressin Acetate,006616
536110945.0,6.0,urea,006291
62175010701.0,68.0,Isosorbide Mononitrate,016639
78045635.0,103.0,Trileptal,044336
904678661.0,65.0,Mycophenolate Sodium DR,052120
51079081820.0,6.0,Tacrolimus,021796
59762100301.0,73.0,Sirolimus,051878
88177849.0,12.0,diltiazem,000572
69098038.0,9.0,*NF* Sunitinib,060328
121157610.0,13.0,Metoclopramide,071108
49884003801.0,3.0,Phenoxybenzamine HCl,005108
2871517.0,564.0,Insulin,016311
69238131009.0,13.0,Pregabalin,057799
28007201.0,31.0,Terbutaline Sulfate,005025
51144005001.0,17.0,Brentuximab Vedotin,067777
185027101.0,13.0,Oxandrolone,003180
24208027507.0,10.0,metipranolol,014972
68084014901.0,87.0,Methylprednisolone,006741
67386031401.0,100.0,Clobazam,017026
68084086921.0,153.0,Sildenafil,059211
143950610.0,43.0,Etomidate,030871
93117201.0,74.0,Penicillin V Potassium,008879
378633380.0,10.0,Acamprosate,025600
54391005009.0,28.0,Levocarnitine,001882
4196301.0,9.0,CeftriaXONE,009166
63323018610.0,23.0,sodium chloride,001221
70860010520.0,1.0,Vancomycin,009328
69413033030.0,8.0,pyrimethamine,009579
2840001.0,21.0,Forteo,064481
54569550100.0,1.0,lamiVUDine,049905
8117901.0,4.0,Temsirolimus,062826
51655007924.0,23.0,HydrOXYzine,003728
6004368.0,24.0,Phytonadione,002305
10019063101.0,3.0,Ampicillin-Sulbactam,008920
4024515.0,16.0,Saquinavir (Invirase) Cap,024470
78068715.0,138.0,eltrombopag,066138
78068615.0,102.0,Eltrombopag,064631
68180056701.0,9.0,Trandolapril,026377
52959013003.0,20.0,Ampicillin,008944
186074382.0,5.0,Prilosec,043137
63323073310.0,23.0,Mesna,023756
703324811.0,25.0,CARBOplatin,038450
6302602.0,17.0,PEMBROlizumab,073360
78017605.0,24.0,Fluva,021694
944270002.0,2.0,GammaGARD Liquid,073594
63739066510.0,72.0,QUEtiapine Fumarate,034188
61748002501.0,9.0,ethosuximide,004554
45081015.0,25.0,Becaplermin Gel 0.01%,037223
536479301.0,70.0,Vitamin E,002211
67386081155.0,24.0,Dactinomycin,034676
93015401.0,21.0,TiCLOPIDINE,016375
74621702.0,30.0,Lidocaine,000259
59572010201.0,19.0,Azacitidine,054660
703505401.0,14.0,Desmopressin Acetate,006616
13533080071.0,46.0,Gamunex/GammaKED 10%,066884
7464013.0,23.0,eltrombopag,064630
781197501.0,31.0,Desipramine,046104
149000905.0,6.0,Nitrofurantoin (Macrodantin),009428
25021024410.0,7.0,Bortezomib,052124
9077526.0,2.0,Clindamycin,009344
4691106.0,68.0,Flumazenil,016593
597015337.0,46.0,Empagliflozin,072489
67386050155.0,229.0,PENTObarbital Sodium,003623
517013410.0,5.0,Iron Dextran Complex,001609
93423701.0,53.0,Nadolol,005137
713016612.0,2.0,Ergotamine-Caffeine,004499
597035556.0,37.0,Dabigatran Etexilate,063997
11980001105.0,20.0,Sulfacetamide 10% Ophth Soln.,007920
63323066501.0,3.0,Terbutaline Sulfate,054007
68462015740.0,6.0,Ondans,041562
66689002530.0,7.0,OxycoDONE (Concentrated Oral Soln),015065
51167010001.0,38.0,Telaprevir,067414
24208043405.0,6.0,Ofloxacin,019734
6073128.0,80.0,Lovastatin,006460
17478050305.0,13.0,Alcohol Dehydrated,068251
59310020212.0,5.0,beclomethasone dipropionate,046698
10019016301.0,24.0,Phenylephrine,005068
3196501.0,57.0,Stavudine,021983
17314930001.0,10.0,Elmiron,021175
49702020218.0,48.0,LaMIVudine-Zidovudine (Combivir),034186
63323038810.0,22.0,Ampicillin Sodium,008937
63323030502.0,95.0,Tobramycin - Dosing by pharmacy,009309
68850001001.0,28.0,Ethambutol HCl,009425
409420101.0,3.0,Potassium Phosphate,001283
172571210.0,27.0,Glyburide/Metformin (5mg-500mg),045930
47335018888.0,13.0,Carbidopa-Levodopa (25-250) ODT,057989
51079095701.0,11.0,Doxazosin,015584
4014301.0,17.0,Calcitriol,002184
9001612.0,2.0,Hydrocortisone Na Succ.,066112
78034445.0,31.0,Vivelle-Dot,003202
66993006602.0,20.0,Phenoxybenzamine HCl,005108
68516320003.0,12.0,Profilnine SD,024933
2322830.0,7.0,Strattera,051491
91371501.0,66.0,Moexipril,023592
59762501501.0,51.0,Fluconazole,013725
574085005.0,87.0,Dihydroergotamine Mesylate,004504
832051000.0,16.0,Bethanechol,004742
25021040030.0,61.0,Heparin Dwell (1000 Units/mL),006543
62756079888.0,15.0,Divalproex (DELayed Release),004540
60505075905.0,4.0, Cefoxitin,015944
60505076005.0,23.0,cefOXitin,015945
44567024625.0,13.0,cefOXitin,015945
16729036468.0,66.0,Tigecycline,059270
55390007001.0,25.0,VinORELbine (Navelbine),022552
597002901.0,53.0,Mobic,029156
66479052001.0,20.0,CloniDINE,030271
50419015057.0,61.0,Lepirudin,039548
24059010.0,4.0,Oxaliplatin,059162
66302010101.0,472.0,Treprostinil Sodium,050408
548950200.0,5.0,Isoproterenol,004944
70504005202.0,2.0,Hepatitis B Immun Globulin (HepaGam B),060624
54838057059.0,9.0,ARIPiprazole,058594
67457061730.0,12.0,Gemcitabine,068084
338006301.0,1.0,Liposomal DOXOrubicin (Doxil),024447
16590025230.0,59.0,Zonisamide,045100
68462020801.0,58.0,Moexipril,023592
25274231.0,41.0,Disopyramide CR,000242
63323048157.0,6.0,Lidocaine 0.5%/Epinephrine,003385
59746002022.0,72.0,RisperiDONE (Disintegrating Tablet),051799
173051700.0,93.0,Epoprostenol,017608
904678744.0,24.0,Magnesium Citrate,003025
87667117.0,10.0,Didanosine EC,046740
69421030.0,21.0,sildenafil,039190
70710116506.0,42.0,OSELTAMivir,067561
50090021500.0,17.0,Acetaminophen w/Codeine Elixir,045155
52054055028.0,37.0,Albendazole,019283
55292081155.0,27.0,DACTINomycin,034676
67457051305.0,5.0,DACTINomycin,034676
67457048699.0,1.0,Methotrexate Sodium P.F.,051610
66993048983.0,2.0,DACTINomycin,034676
60432074115.0,20.0,Acetic Acid 2% Otic Solution,008101
108380620.0,39.0,Triamterene,008226
574711212.0,49.0,Morphine Sulfate,004083
36000000206.0,93.0,Fluconazole,013726
51672126705.0,22.0,triamcinolone acetonide,002599
78048515.0,16.0,Aliskiren,062289
70839015030.0,9.0,Aliskiren,062289
60758088005.0,34.0,Fluorometholone 0.1% Ophth Susp.,007902
42571014726.0,28.0,Dorzolamide 2%/Timolol 0.5% Ophth.,039531
70092100944.0,3.0,Labetalol,068153
9085608.0,42.0,Hemabate,003285
8880950505.0,2.0,Silver Sulfadiazine 1% Cream,007669
49884094174.0,44.0,Fluconazole,013724
904201559.0,9.0,Aspirin (Buffered),027896
69097042502.0,38.0,Entecavir,058935
2148501.0,1.0,*NF* Capreomycin,009318
173013093.0,16.0,Melphalan,019196
47783010101.0,3.0,Kalbitor,065953
597004660.0,162.0,Nevirapine,027467
517234010.0,13.0,Iron Sucrose,047038
810079887.0,34.0,Bacitracin-Polymyxin Ointment,053623
63323026801.0,22.0,Scopolamine HBr,004836
409427602.0,20.0,Lidocaine 1%,003404
4025001.0,60.0,Tretinoin Suspension,024466
310027510.0,4.0,QUEtiapine Fumarate,034187
78036545.0,10.0,Estradiol,016767
62856058252.0,76.0,Rufinamide,063076
85140201.0,26.0,Formoterol Fumarate,025621
58016103201.0,7.0,Ampicillin,008943
409141005.0,83.0,Isoproterenol,004941
173069100.0,11.0,Trizivir,047121
93220401.0,37.0,Metoclopramide,005232
67457034001.0,9.0,Vancomycin,009328
25273234.0,36.0,Disopyramide CR,000241
25273231.0,41.0,Disopyramide CR,000241
68992304003.0,187.0,Tacrolimus Extended Release (Envarsus XR),074469
68992301003.0,247.0,Tacrolimus Extended Release (Envarsus XR),074468
54868089801.0,17.0,quiniDINE Sulfate,000223
53489046101.0,25.0,quiniDINE Sulfate,000222
65162068988.0,11.0,Nitrofurantoin (Macrodantin),009434
121053205.0,21.0,Chloral Hydrate,003656
13533080012.0,4.0,Gamunex/GammaKED 10%,066881
45963062151.0,14.0,Fludarabine Phosphate,058106
45963068602.0,7.0,Melphalan,019196
469142590.0,19.0,Gilteritinib *NF*,079318
78069899.0,74.0,Midostaurin,077344
904589430.0,28.0,Simethicone,002815
57237010801.0,4.0,Felodipine,021743
38779052408.0,27.0,Bupivacaine,023247
67211010201.0,11.0,Azacitidine,054660
45802071708.0,26.0,Terconazole 80mg Vag. Supp,007009
54569592800.0,16.0,Budesonide 0.5mg ,062241
85140101.0,14.0,Fomoterol 20 mcg,025621
66758000802.0,11.0,Ephedrine,023462
63323002425.0,20.0,Mannitol,008151
6542312.0,19.0,Sugammadex,064636
24208053535.0,25.0,Ganciclovir 0.15% Ophth Gel,030938
16729030610.0,17.0,azaCITIDine (IV),054660
6307504.0,15.0,Letermovir,077898
63323049405.0,79.0,Valproate Sodium,031533
62332002531.0,99.0,Theophylline ER,000093
55566840101.0,1.0,degarelix,064873
591321730.0,32.0,Testosterone Gel 1%,045216
409488850.0,41.0,Sodium Chloride 0.9%,001221
173045900.0,21.0,Sumatriptan Succinate,022479
88210201.0,1.0,rifapentine,040870
59011075804.0,5.0,buprenorphine,071432
69238120402.0,2.0,buprenorphine,071432
68462035901.0,82.0,Nabumetone,016575
59762080002.0,17.0,Tolterodine,039139
143145801.0,53.0,PHENObarbital,003588
54014125.0,23.0,Acarbose,020242
904671015.0,19.0,Glucose Tab,047400
54092017312.0,13.0,Carbatrol,038015
409317803.0,26.0,"Lidocaine 1%/Epinephrine 1:100,000",003388
42571022030.0,9.0,Rasagiline,060915
63851050102.0,4.0,Rabies Vaccine,036447
64980018001.0,48.0,Flucytosine,009543
50419048858.0,32.0,*NF* Sorafenib,060199
50268073913.0,17.0,tadalafiL,051657
31722050560.0,37.0,Nevirapine,027467
597004724.0,14.0,Nevirapine,040786
65064725.0,96.0,Tobramycin-Dexamethasone Ophth Susp,007986
409152202.0,23.0,D5W (Glass Bottle),001972
60758006010.0,47.0,Levobunolol 0.5%,007858
69080760.0,53.0,Maraviroc,062974
944265804.0,76.0,GammaGARD S/D,036845
13533080020.0,34.0,Gamunex/GammaKED 10%,066883
944262004.0,53.0,GammaGARD S/D,009659
173068101.0,13.0,zanamivir,043119
85131801.0,1.0,Ribavirin,053429
25021082682.0,26.0,Zoledronic Acid (Zometa),070631
781604146.0,22.0,Amoxicillin,008998
409614309.0,62.0,Acetic Acid 0.25% Irrig. Soln,009834
3218710.0,11.0,INV-Abatacept,060226
63323073820.0,8.0,Famotidine (IV),011675
998020615.0,27.0,Pilocarpine 4%,007826
51672129001.0,42.0,Hydrocortisone Val. Cream 0.2%,007532
55390011010.0,21.0,Doxycycline Hyclate,009221
52604710201.0,16.0,Thrombin,006476
641244045.0,44.0,Heparin,006543
66758020854.0,66.0,Scopolamine Patch,004704
60429006301.0,94.0,OXcarbazepine,027780
68180081942.0,9.0,Lanthanum,058390
53436008401.0,18.0,Veltassa,075097
43386016101.0,67.0,Misoprostol,002767
9752901.0,10.0,Irinotecan,025665
55390025201.0,11.0,Mitomycin,008820
703291403.0,16.0,Vecuronium Bromide,008398
60505450409.0,17.0,Rosuvastatin Calcium,051785
67457085502.0,9.0,Adenosine Liver Flush,013630
6006568.0,52.0,Ethacrynic Acid,008201
89061012.0,19.0,imiquimod,031099
409212202.0,49.0,Enalaprilat,000383
88177749.0,3.0,diltiazem,000571
